Date,BTS1,BTS2,BTS3,BTS4,BTS5
11/1/2018 13:33,6.356859,6.85073,6.063219,7.102923,9.613844
11/1/2018 13:33,6.717203,9.262484,5.287782,6.961339,8.277756
11/1/2018 13:33,6.274089,8.757531,5.929589,5.440205,9.457003
11/1/2018 13:33,6.457105,12.611778,7.147203,8.435995,10.869161
11/1/2018 13:33,6.077171,10.039519,6.118239,6.94328,8.725286
11/1/2018 13:33,6.235963,8.278755,6.808022,4.973131,7.060638
11/1/2018 13:33,6.58559,8.695904,3.877702,6.81256,8.98926
11/1/2018 13:33,6.378471,10.796745,5.451386,5.476375,12.1911
11/1/2018 13:33,6.537991,10.171679,6.098024,5.989988,8.653007
11/1/2018 13:33,6.396847,10.476502,5.142776,6.451109,9.83752
11/1/2018 13:33,6.608593,10.641687,4.725812,6.597269,8.578322
11/1/2018 13:33,6.364991,7.788553,4.745036,4.580328,12.786056
11/1/2018 13:34,6.587215,10.312329,3.809332,4.984184,10.580174
11/1/2018 13:34,7.131658,8.900887,4.472562,4.784865,7.662125
11/1/2018 13:34,6.924227,12.447121,7.479249,5.004895,8.354713
11/1/2018 13:34,6.621363,7.407866,6.15971,4.785808,8.836115
11/1/2018 13:34,8.438359,7.99672,5.753389,6.727192,7.832486
11/1/2018 13:34,8.568969,12.939357,5.726734,6.349117,10.955282
11/1/2018 13:34,7.731754,12.918054,4.584901,5.749292,10.462771
11/1/2018 13:34,6.189099,8.985191,4.929091,5.288978,9.974752
11/1/2018 13:34,6.339885,8.190528,5.15237,4.716558,8.390837
11/1/2018 13:34,6.418694,7.647037,5.968366,5.579362,8.324224
11/1/2018 13:34,6.260643,12.03393,4.780126,3.822791,7.819883
11/1/2018 13:34,6.483604,8.010085,6.376162,4.882695,9.805115
11/1/2018 13:35,6.453112,8.257002,6.238923,5.224241,14.063759
11/1/2018 13:35,6.524798,9.022243,5.032478,5.765078,14.079311
11/1/2018 13:35,6.275147,8.469146,5.921869,5.445181,11.159044
11/1/2018 13:35,6.707737,9.590128,4.982031,5.995955,7.862318
11/1/2018 13:35,6.285849,7.49072,7.027776,5.309052,12.474269
11/1/2018 13:35,6.447586,10.723478,4.644393,6.847165,11.680308
11/1/2018 13:35,6.019882,8.438817,4.171392,7.097771,13.205704
11/1/2018 13:35,6.211373,8.349577,4.325723,4.051547,10.487199
11/1/2018 13:35,6.884971,9.985884,6.779886,4.100603,11.159837
11/1/2018 13:35,7.1777,11.427921,7.377239,4.689296,9.176681
11/1/2018 13:35,6.554737,13.324177,4.137022,3.954507,9.540044
11/1/2018 13:35,6.664279,15.111766,5.139446,8.647177,13.700008
11/1/2018 13:36,6.482253,10.513398,8.276219,6.988652,12.105063
11/1/2018 13:36,6.529504,12.630158,6.409397,7.595314,9.902303
11/1/2018 13:36,6.523261,7.781628,4.417036,3.515481,10.969479
11/1/2018 13:36,6.268086,14.09969,4.88392,5.060417,10.637102
11/1/2018 13:36,6.238281,10.087636,5.057333,4.710322,10.247258
11/1/2018 13:36,6.286747,7.739506,4.520391,4.367048,7.639819
11/1/2018 13:36,6.489088,7.706208,4.875863,4.668312,9.210362
11/1/2018 13:36,6.281868,11.364429,7.186676,4.00471,9.694103
11/1/2018 13:36,6.218917,12.34633,7.748936,4.878374,12.383921
11/1/2018 13:36,6.404181,10.825478,5.237046,5.908785,9.508024
11/1/2018 13:36,6.592715,7.624861,5.576076,4.623073,9.64087
11/1/2018 13:36,6.193684,9.671932,4.475925,4.992578,9.70311
11/1/2018 13:37,6.264277,11.785816,4.913027,5.415185,13.785487
11/1/2018 13:37,6.091287,6.353901,4.564104,6.025123,14.421672
11/1/2018 13:37,6.254076,10.077577,4.266983,5.499644,9.415967
11/1/2018 13:37,6.195489,11.406177,5.812883,5.798713,9.339441
11/1/2018 13:37,6.340878,14.054011,5.309771,5.33081,13.524342
11/1/2018 13:37,6.07678,9.241728,4.196971,4.8196,12.032628
11/1/2018 13:37,5.867835,11.195786,4.779769,7.077982,11.542713
11/1/2018 13:37,6.357499,11.273108,5.593125,4.636696,9.01837
11/1/2018 13:37,6.432142,7.490445,5.861752,7.222574,10.548607
11/1/2018 13:37,6.125818,11.439117,7.143992,6.286985,11.40327
11/1/2018 13:37,6.139404,12.6586,5.350281,6.981145,10.746077
11/1/2018 13:37,6.294464,10.740639,6.590609,7.506789,12.861129
11/1/2018 13:38,6.33743,8.603729,5.768936,8.508354,12.616692
11/1/2018 13:38,6.342429,8.416606,5.687398,4.853728,7.023055
11/1/2018 13:38,6.379944,14.044231,3.712465,4.962037,9.070985
11/1/2018 13:38,6.909868,8.536507,5.564378,4.892777,11.078272
11/1/2018 13:38,6.473708,7.299796,5.797516,5.464495,13.191128
11/1/2018 13:38,6.87809,9.30334,4.074183,5.730027,10.246027
11/1/2018 13:38,6.154113,7.561511,5.071716,5.642741,11.352987
11/1/2018 13:38,6.486132,6.984617,4.820766,5.489046,12.620386
11/1/2018 13:38,6.333364,11.033212,7.823621,6.619663,10.426639
11/1/2018 13:38,6.161906,9.135698,5.791204,6.023804,13.868494
11/1/2018 13:38,6.705895,11.072275,4.771578,7.599704,10.118422
11/1/2018 13:38,6.911726,15.000791,4.363048,7.707025,12.12811
11/1/2018 13:39,6.504716,12.088691,4.348341,6.471656,12.028124
11/1/2018 13:39,6.90555,5.993232,6.682926,5.190232,11.379167
11/1/2018 13:39,5.976799,12.412964,5.483704,6.043512,12.366505
11/1/2018 13:39,6.708677,7.469287,8.063557,6.124185,13.852481
11/1/2018 13:39,6.323434,7.621203,4.29096,5.580825,9.169383
11/1/2018 13:39,6.005276,8.017402,5.557748,5.557467,9.349097
11/1/2018 13:39,6.421324,12.264258,3.996827,4.474542,10.583175
11/1/2018 13:39,5.963259,9.475991,6.321493,7.876166,15.14112
11/1/2018 13:39,6.185034,13.079463,4.426649,4.486035,10.752403
11/1/2018 13:39,5.721831,13.768736,9.743632,8.514973,12.242274
11/1/2018 13:39,6.098507,12.748521,9.218073,10.105891,8.231804
11/1/2018 13:39,5.882163,15.260894,12.451004,7.68213,14.999168
11/1/2018 13:40,6.523412,13.02366,9.140715,6.734356,13.458797
11/1/2018 13:40,6.453376,10.274867,9.879653,9.233681,9.372021
11/1/2018 13:40,5.4832,8.770036,5.02423,6.190568,9.930718
11/1/2018 13:40,6.168555,16.156474,6.291678,6.500666,17.740704
11/1/2018 13:40,6.105379,12.418939,7.22034,7.606571,8.507102
11/1/2018 13:40,6.327522,14.068005,7.252628,7.044898,12.10729
11/1/2018 13:40,6.694262,14.026844,8.751642,5.591519,11.73718
11/1/2018 13:40,6.177066,13.524241,9.490665,6.29776,13.858996
11/1/2018 13:40,6.754995,8.415469,5.181042,5.315511,9.882632
11/1/2018 13:40,5.78349,13.200054,10.382562,5.994967,11.101401
11/1/2018 13:40,6.940792,11.182726,9.182551,5.917527,11.348944
11/1/2018 13:40,6.289365,10.879704,6.623828,8.325489,8.407056
11/1/2018 13:41,6.427032,12.542543,5.98817,5.959902,10.476516
11/1/2018 13:41,6.374224,9.552454,7.86535,7.269582,8.854991
11/1/2018 13:41,5.890341,11.563187,5.271062,6.888932,9.435403
11/1/2018 13:41,6.439725,8.293102,8.805827,5.828293,9.944065
11/1/2018 13:41,5.652344,14.220328,6.799626,10.032143,11.183817
11/1/2018 13:41,6.061716,9.500926,6.205825,7.364565,11.096649
11/1/2018 13:41,6.929837,11.428023,6.085316,7.224168,13.447923
11/1/2018 13:41,5.900402,13.755364,7.682979,8.418526,15.142545
11/1/2018 13:41,5.742047,11.792863,4.768179,6.928059,14.157091
11/1/2018 13:41,5.771758,13.062415,5.990455,8.433125,10.024538
11/1/2018 13:41,6.42998,8.644694,6.592014,6.239999,13.939543
11/1/2018 13:41,6.103046,12.299711,6.606703,5.322885,14.376443
11/1/2018 13:42,6.289635,13.379874,8.052398,6.758791,10.717973
11/1/2018 13:42,6.471554,8.770533,5.296795,6.345136,10.881196
11/1/2018 13:42,6.101514,10.447747,5.363511,7.87489,9.45213
11/1/2018 13:42,6.219788,8.464761,6.0224,8.272998,10.239612
11/1/2018 13:42,5.45384,10.353857,8.163927,6.926151,13.537345
11/1/2018 13:42,6.111716,10.233224,8.295468,6.837689,13.117013
11/1/2018 13:42,6.217845,8.042715,6.202225,6.198969,12.369307
11/1/2018 13:42,6.131493,10.724124,7.374975,5.409335,11.808676
11/1/2018 13:42,6.413971,6.697757,4.979209,5.543979,11.027275
11/1/2018 13:42,5.934031,8.246619,4.740392,4.992479,11.657889
11/1/2018 13:42,6.005716,8.265585,5.351247,7.626306,7.022333
11/1/2018 13:42,5.740041,8.706592,6.793109,7.709896,8.247285
11/1/2018 13:43,5.60083,11.819487,5.176489,7.190041,14.80316
11/1/2018 13:43,5.584971,11.012981,7.476018,5.216649,11.965076
11/1/2018 13:43,6.079384,9.975931,6.273021,5.501702,14.050034
11/1/2018 13:43,6.024908,12.381423,7.299727,7.101129,15.339691
11/1/2018 13:43,5.806346,13.232816,7.535363,5.972702,18.918364
11/1/2018 13:43,6.062389,9.29089,5.13841,5.554096,32.700209
11/1/2018 13:43,6.406919,11.867286,5.263403,5.233777,11.950266
11/1/2018 13:43,5.964432,14.128542,4.871807,5.624179,89.48419
11/1/2018 13:43,6.562396,9.106415,7.931563,6.323594,218.122407
11/1/2018 13:43,6.1186,12.069901,6.129644,5.720039,14.199939
11/1/2018 13:43,5.730845,12.982549,3.856127,5.241857,9.068713
11/1/2018 13:43,5.960355,13.670622,7.114117,6.917384,11.80589
11/1/2018 13:44,6.160877,17.928363,7.239283,11.053849,12.548725
11/1/2018 13:44,5.930559,14.060369,5.204619,5.44943,9.432738
11/1/2018 13:44,5.543321,10.482542,5.379562,6.474731,12.477675
11/1/2018 13:44,5.872878,9.633102,5.418671,5.851077,9.894706
11/1/2018 13:44,5.794742,10.790759,5.810492,7.345481,11.275285
11/1/2018 13:44,5.819242,12.107621,7.025556,9.002692,11.926734
11/1/2018 13:44,6.273055,18.056864,10.671907,6.315853,12.578633
11/1/2018 13:44,5.878578,14.848093,8.288299,9.4897,511.487086
11/1/2018 13:44,5.89781,15.12038,7.059758,8.361833,61.435092
11/1/2018 13:44,9.145802,14.453742,6.554848,14.117849,11.877378
11/1/2018 13:44,7.962735,20.657113,7.062044,9.106224,11.405084
11/1/2018 13:45,5.887245,12.706723,6.552406,5.204321,7.339502
11/1/2018 13:45,6.491327,16.004819,7.185098,4.87983,8.754252
11/1/2018 13:45,5.893844,14.891995,7.048441,5.99362,149.95137
11/1/2018 13:45,6.175048,12.111437,4.575769,4.761759,13.836338
11/1/2018 13:45,7.133386,12.223181,4.692317,7.352425,8.427273
11/1/2018 13:45,6.027501,15.816595,5.157237,6.000361,12.507084
11/1/2018 13:45,6.900808,13.257734,10.387994,7.457103,6.660627
11/1/2018 13:45,5.932536,11.110738,6.752005,6.645737,15.408202
11/1/2018 13:45,6.915419,8.614889,5.228747,5.326257,10.784355
11/1/2018 13:45,5.695355,6.890335,4.57894,5.852473,9.347386
11/1/2018 13:45,6.409104,9.587624,6.208635,7.802534,12.936392
11/1/2018 13:46,5.87629,10.899542,7.383434,5.393628,14.251655
11/1/2018 13:46,5.994704,9.83746,8.089199,11.606717,10.983044
11/1/2018 13:46,5.938394,10.71097,7.31758,4.211605,11.441956
11/1/2018 13:46,5.648605,11.609456,7.635973,5.89648,9.933176
11/1/2018 13:46,5.762908,8.280319,7.953487,6.383316,9.253459
11/1/2018 13:46,6.052359,8.923377,5.051119,5.707162,10.09498
11/1/2018 13:46,6.450919,7.556726,6.998459,7.223239,7.408839
11/1/2018 13:46,5.714664,10.942746,5.150848,5.103607,16.820579
11/1/2018 13:46,5.419387,11.714741,5.034805,6.347184,11.747661
11/1/2018 13:46,5.921009,11.010552,9.549778,7.111869,22.189721
11/1/2018 13:46,5.884172,11.461404,7.82497,6.537922,318.190027
11/1/2018 13:47,5.218809,10.538631,5.401829,9.02913,554.108525
11/1/2018 13:47,5.537181,10.513303,7.774892,6.121983,310.511577
11/1/2018 13:47,5.835611,10.678027,8.77833,6.019969,342.854372
11/1/2018 13:47,5.570306,14.281949,3.95387,6.535509,36.597284
11/1/2018 13:47,5.431124,9.438998,5.42577,4.823131,10.580078
11/1/2018 13:47,5.84308,11.179575,5.031022,7.340463,12.366061
11/1/2018 13:47,6.061064,9.675583,6.682111,5.312174,10.684335
11/1/2018 13:47,6.276436,9.640091,6.133661,6.91117,10.519462
11/1/2018 13:47,5.754608,8.995578,7.561603,6.236069,9.973397
11/1/2018 13:47,5.572317,7.219467,7.137162,5.78448,174.093218
11/1/2018 13:47,5.511271,9.315341,11.216949,9.969676,242.081039
11/1/2018 13:47,5.60917,19.318892,8.034103,8.211776,13.101218
11/1/2018 13:48,5.882226,14.655064,8.200987,9.616978,11.700817
11/1/2018 13:48,5.508332,10.795356,7.331911,7.575497,10.000727
11/1/2018 13:48,5.859014,9.312294,6.597543,9.678633,17.763093
11/1/2018 13:48,5.438434,10.81963,6.312158,5.678944,11.399413
11/1/2018 13:48,5.652703,10.442345,7.203718,5.267552,11.121399
11/1/2018 13:48,5.292878,11.889923,7.962422,6.9883,14.040865
11/1/2018 13:48,6.516846,14.377467,12.746765,6.115588,7.34217
11/1/2018 13:48,5.991779,9.561946,6.884497,9.115266,8.303995
11/1/2018 13:48,5.413884,10.455867,4.18236,5.865852,13.102333
11/1/2018 13:48,5.414806,13.722724,5.686443,5.915359,12.148564
11/1/2018 13:48,5.207173,15.924048,6.328812,4.351299,12.219293
11/1/2018 13:48,6.109847,13.487041,7.161009,9.98049,9.534837
11/1/2018 13:49,6.567044,12.929654,4.735208,6.191121,12.498485
11/1/2018 13:49,6.209777,11.657453,10.27148,5.342472,7.371336
11/1/2018 13:49,8.089058,15.611381,8.677769,4.708803,10.503362
11/1/2018 13:49,5.028321,9.779896,8.562575,6.915017,6.167633
11/1/2018 13:49,5.753792,11.704998,6.762433,6.909192,10.638686
11/1/2018 13:49,6.022722,9.139703,6.663914,5.144923,11.264767
11/1/2018 13:49,5.993201,9.206684,6.031633,7.904454,15.802796
11/1/2018 13:49,5.453367,7.978102,4.988261,5.913776,10.084854
11/1/2018 13:49,5.577116,11.037968,7.685007,6.351518,12.049991
11/1/2018 13:49,6.903276,11.683167,5.812896,6.238602,12.449983
11/1/2018 13:49,5.92187,10.541038,9.428785,5.680081,11.008138
11/1/2018 13:49,5.950744,12.816691,8.076953,7.963085,11.211984
11/1/2018 13:50,9.227964,14.774548,6.666149,9.144055,12.079684
11/1/2018 13:50,5.275789,10.607315,13.524055,7.903989,13.511919
11/1/2018 13:50,5.82156,10.540048,9.626615,5.370083,15.291096
11/1/2018 13:50,6.487428,11.414535,5.674919,6.49008,10.890869
11/1/2018 13:50,5.746745,14.63322,6.773763,8.652941,9.987886
11/1/2018 13:50,6.027641,20.608014,6.05648,9.273616,8.276261
11/1/2018 13:50,5.555689,11.360437,8.367499,7.010304,8.710257
11/1/2018 13:50,5.695569,9.47325,5.611798,7.296894,12.051568
11/1/2018 13:50,6.07747,7.453909,4.881923,6.394386,11.765307
11/1/2018 13:50,5.762182,10.702874,5.282915,5.604183,10.152673
11/1/2018 13:50,5.655005,9.506841,3.935749,4.844685,10.392152
11/1/2018 13:50,5.456704,11.251782,5.328758,8.14185,12.194921
11/1/2018 13:51,5.59797,13.846809,5.792934,9.125405,13.459607
11/1/2018 13:51,5.380825,10.606049,5.869757,8.402651,8.421473
11/1/2018 13:51,5.516997,9.376107,7.234492,10.452191,10.42723
11/1/2018 13:51,5.632844,7.791803,7.080004,6.36838,14.851775
11/1/2018 13:51,5.838787,9.633607,5.316843,5.11906,9.229616
11/1/2018 13:51,5.47332,13.080152,11.397451,5.07259,13.587862
11/1/2018 13:51,5.301508,12.048049,7.319459,6.590725,12.040154
11/1/2018 13:51,6.224562,9.218849,6.149675,4.090532,12.312704
11/1/2018 13:51,5.69092,10.877996,5.880669,5.453656,10.457294
11/1/2018 13:51,6.40805,13.89979,4.438167,8.790553,7.266992
11/1/2018 13:51,6.857983,8.685149,3.756351,6.475744,11.594834
11/1/2018 13:51,5.146482,7.798534,6.364386,5.66685,8.91691
11/1/2018 13:52,5.617534,13.208224,7.465114,5.582812,13.132495
11/1/2018 13:52,5.690835,15.876381,5.840346,7.189679,10.689717
11/1/2018 13:52,5.314925,11.993143,8.178301,6.733458,12.924065
11/1/2018 13:52,5.353029,11.041333,6.722265,6.221123,15.337362
11/1/2018 13:52,5.687106,9.961286,7.39924,6.585481,9.284866
11/1/2018 13:52,5.882296,7.689903,7.677034,5.213229,12.80129
11/1/2018 13:52,5.522801,14.330636,7.247309,5.542381,15.092658
11/1/2018 13:52,5.566148,13.505161,6.731588,5.917847,12.557277
11/1/2018 13:52,5.812152,10.395817,6.349089,6.976849,10.628545
11/1/2018 13:52,5.696618,12.699581,7.196986,10.071524,12.358656
11/1/2018 13:52,5.670287,11.538672,5.709795,7.102714,15.071708
11/1/2018 13:52,5.84382,17.072866,9.515376,6.445262,10.658262
11/1/2018 13:53,5.445293,15.250068,5.926572,5.223637,10.80349
11/1/2018 13:53,5.613412,9.688329,6.370711,8.397862,13.086664
11/1/2018 13:53,5.845915,9.705587,9.663057,4.556612,15.78879
11/1/2018 13:53,5.737892,16.451366,9.718465,9.577369,8.95084
11/1/2018 13:53,5.689659,11.134075,7.568718,8.556237,8.472694
11/1/2018 13:53,5.19702,14.875479,6.846294,6.694294,11.949194
11/1/2018 13:53,5.996075,10.014149,6.961399,9.785195,11.60956
11/1/2018 13:53,5.612106,15.00237,10.796629,11.12083,13.238956
11/1/2018 13:53,5.636344,10.957008,7.503393,6.939657,14.922141
11/1/2018 13:53,5.676282,11.32598,5.804907,9.451528,11.710497
11/1/2018 13:53,6.118105,9.716085,7.74371,8.360869,11.946197
11/1/2018 13:53,5.913578,12.188083,7.351899,5.401977,11.848851
11/1/2018 13:54,6.004256,16.76792,5.98386,5.100364,11.012059
11/1/2018 13:54,5.806992,12.486141,7.476433,6.383021,12.787582
11/1/2018 13:54,5.961848,9.223549,4.703117,5.796426,10.252504
11/1/2018 13:54,5.787669,12.387032,6.026185,6.179101,12.094232
11/1/2018 13:54,5.813074,10.73674,6.192337,8.003224,14.620179
11/1/2018 13:54,5.659854,14.425037,5.715222,7.994298,8.940713
11/1/2018 13:54,6.254355,13.334285,6.457331,6.720319,10.41768
11/1/2018 13:54,5.691925,12.258221,9.590957,10.219686,13.783293
11/1/2018 13:54,6.574215,15.744579,5.815714,7.604184,12.245607
11/1/2018 13:54,5.485128,13.209763,6.978392,5.940247,11.338488
11/1/2018 13:54,5.917984,16.22949,5.86826,8.42527,12.6282
11/1/2018 13:54,5.893186,9.161729,8.148991,4.719541,14.181838
11/1/2018 13:55,6.012537,11.952588,7.697726,5.017585,10.871038
11/1/2018 13:55,5.770031,11.414289,5.40383,8.702917,15.21583
11/1/2018 13:55,5.948452,8.82953,7.069203,7.485408,12.088832
11/1/2018 13:55,5.551757,15.806069,6.892216,7.020577,9.970937
11/1/2018 13:55,5.627826,15.131228,5.820367,6.585775,10.324062
11/1/2018 13:55,6.195739,12.537487,5.863588,8.233321,11.246938
11/1/2018 13:55,5.969712,11.172766,6.180938,6.901958,14.388206
11/1/2018 13:55,6.037067,10.310921,8.876191,4.919019,8.061867
11/1/2018 13:55,5.71827,10.159551,6.194909,6.10631,10.580161
11/1/2018 13:55,5.32825,9.314165,9.303691,5.045285,9.522857
11/1/2018 13:55,5.99917,10.208229,5.888328,6.314284,10.075053
11/1/2018 13:55,5.817653,8.315866,5.742741,7.055131,15.036369
11/1/2018 13:56,5.940528,7.414857,5.212427,7.33264,10.544738
11/1/2018 13:56,5.793457,11.148463,7.846272,5.524359,13.628061
11/1/2018 13:56,5.641554,9.995778,5.608368,4.66612,9.850337
11/1/2018 13:56,5.719831,12.653736,8.418688,9.095783,9.252922
11/1/2018 13:56,7.733427,8.775071,4.29812,6.726242,13.388767
11/1/2018 13:56,5.710105,8.519757,7.424162,7.737345,11.39316
11/1/2018 13:56,5.71843,11.668135,7.662534,7.737637,13.074529
11/1/2018 13:56,5.664606,13.004001,5.280357,5.306174,11.127125
11/1/2018 13:56,5.998545,12.135463,6.967575,5.777575,12.771938
11/1/2018 13:56,6.235292,8.001676,8.330566,6.361944,10.266116
11/1/2018 13:56,5.579373,8.623883,5.804027,6.987252,9.718067
11/1/2018 13:56,5.868135,9.625562,8.432711,7.441522,9.986897
11/1/2018 13:57,5.935881,8.367946,6.450372,8.275157,12.339457
11/1/2018 13:57,5.626605,13.289733,7.258594,5.3712,12.508769
11/1/2018 13:57,5.76562,10.985974,5.514454,5.438279,10.685362
11/1/2018 13:57,5.985028,12.124557,6.865843,7.258686,13.523629
11/1/2018 13:57,6.532764,11.378762,5.716658,6.768335,9.333557
11/1/2018 13:57,5.879551,12.051855,6.083875,6.918086,11.677282
11/1/2018 13:57,5.717193,13.097174,5.698239,5.384572,15.351066
11/1/2018 13:57,6.769576,10.542359,6.017847,7.106559,9.260523
11/1/2018 13:57,5.824842,13.411902,6.435753,8.447972,9.286412
11/1/2018 13:57,5.632411,12.122251,7.69296,8.293809,10.798857
11/1/2018 13:57,5.719,12.526531,7.20618,6.785711,7.804184
11/1/2018 13:58,6.3159,11.424211,4.740038,6.129916,7.815438
11/1/2018 13:58,6.059006,9.492704,6.09334,4.684386,10.451498
11/1/2018 13:58,5.270209,12.929331,7.391337,6.426267,8.426907
11/1/2018 13:58,7.384765,10.141295,6.012459,6.433038,11.785609
11/1/2018 13:58,4.698115,16.021321,5.630559,6.763729,9.816044
11/1/2018 13:58,4.662288,16.211501,9.008519,6.868755,11.212581
11/1/2018 13:58,4.986755,12.962602,8.136399,6.413896,11.974866
11/1/2018 13:58,5.150167,10.071141,7.361707,5.098674,9.439662
11/1/2018 13:58,5.122995,8.798516,5.239714,5.516401,9.017985
11/1/2018 13:58,4.855846,11.191993,5.439776,6.10847,10.622819
11/1/2018 13:58,5.219996,14.1869,6.930282,7.192198,10.920685
11/1/2018 13:58,4.892497,11.428169,7.744929,5.406421,11.07004
11/1/2018 13:59,4.687727,15.399812,8.376195,5.807395,14.991865
11/1/2018 13:59,5.052317,13.559102,5.264264,9.171328,14.11736
11/1/2018 13:59,6.321221,8.932553,4.292316,6.353242,10.248724
11/1/2018 13:59,6.107116,9.491475,6.482972,8.007952,13.810636
11/1/2018 13:59,6.858759,11.8271,4.522892,6.451229,16.046033
11/1/2018 13:59,5.130284,12.324922,5.113741,7.383096,8.672921
11/1/2018 13:59,5.503556,15.586923,7.049398,7.451554,11.349263
11/1/2018 13:59,5.075324,10.871285,7.000528,8.710564,13.660308
11/1/2018 13:59,5.457167,11.049157,6.292747,4.992242,16.949217
11/1/2018 13:59,5.310382,13.227713,7.002907,6.268615,8.101837
11/1/2018 13:59,4.982068,10.758729,5.175025,5.789922,6.803389
11/1/2018 13:59,5.70868,14.24928,6.487931,6.101638,9.756946
11/1/2018 14:00,5.030667,8.604006,8.069477,6.093818,11.970668
11/1/2018 14:00,5.877519,14.771786,6.342212,5.987234,11.287679
11/1/2018 14:00,5.193282,15.368674,6.640026,7.690492,12.267689
11/1/2018 14:00,4.870253,15.14096,7.09678,7.932665,10.108263
11/1/2018 14:00,5.246569,9.704811,4.383412,9.195033,12.596707
11/1/2018 14:00,6.121803,10.182555,4.571841,6.271004,13.099062
11/1/2018 14:00,7.1245,15.43929,10.277574,6.644268,11.88814
11/1/2018 14:00,5.042806,9.824422,5.79906,7.282137,8.094198
11/1/2018 14:00,5.228356,19.12925,4.584286,8.095848,11.259428
11/1/2018 14:00,5.168046,8.841007,7.168445,8.217162,15.79264
11/1/2018 14:00,5.003889,7.529945,8.477667,6.956554,16.535382
11/1/2018 14:00,5.129758,10.232585,7.089829,7.77629,12.357641
11/1/2018 14:01,5.237706,14.869219,5.012809,6.823734,12.251465
11/1/2018 14:01,5.331138,8.194734,5.191765,5.659464,11.183033
11/1/2018 14:01,5.744437,10.335107,8.7753,7.854161,14.899081
11/1/2018 14:01,5.049445,10.183738,8.009731,6.302671,13.234735
11/1/2018 14:01,4.875649,9.624977,5.468301,4.74746,9.18379
11/1/2018 14:01,5.619776,13.323988,5.539336,9.952394,8.116166
11/1/2018 14:01,5.344937,12.609473,4.916807,8.849206,10.010018
11/1/2018 14:01,5.197971,10.23961,4.996919,6.003339,13.8133
11/1/2018 14:01,5.340401,10.94619,5.517584,8.062285,10.00297
11/1/2018 14:01,5.943853,17.643344,5.980649,5.415458,12.308516
11/1/2018 14:01,5.292064,11.308106,8.719298,5.558304,9.968872
11/1/2018 14:01,7.014755,15.775207,9.407633,7.011629,11.724609
11/1/2018 14:02,5.31271,9.734831,6.641741,5.71646,11.831637
11/1/2018 14:02,5.317606,6.905604,6.513044,9.718818,11.813271
11/1/2018 14:02,5.169865,8.982899,5.622422,6.639923,12.046292
11/1/2018 14:02,5.347482,12.582388,5.263404,6.938538,12.874406
11/1/2018 14:02,4.976544,9.569637,6.390767,8.038696,11.605693
11/1/2018 14:02,6.32914,8.401971,9.230228,5.601025,12.366823
11/1/2018 14:02,5.491786,11.586794,7.626039,3.956983,11.413946
11/1/2018 14:02,4.899651,11.633228,5.642975,4.419932,9.70838
11/1/2018 14:02,5.532518,11.471522,6.097305,6.915627,8.689758
11/1/2018 14:02,5.152137,9.682869,4.308888,9.093639,10.854785
11/1/2018 14:02,5.152928,15.802946,4.613144,6.650406,8.970662
11/1/2018 14:02,5.414644,15.979409,5.925935,4.601182,9.780007
11/1/2018 14:03,5.118598,11.27519,6.830841,7.201881,10.891625
11/1/2018 14:03,5.294971,9.9567,9.650249,5.703804,14.364591
11/1/2018 14:03,5.261218,10.744383,12.015675,8.309832,14.869645
11/1/2018 14:03,5.384229,14.453373,12.375931,6.45623,10.439343
11/1/2018 14:03,5.180381,12.148626,6.455666,5.033409,13.161922
11/1/2018 14:03,5.201364,10.165427,6.289097,5.166257,14.976892
11/1/2018 14:03,5.36039,9.565673,6.726353,3.984859,11.192925
11/1/2018 14:03,5.439754,9.713331,9.159944,6.371178,11.647949
11/1/2018 14:03,5.296515,12.470054,4.880793,6.199353,9.979912
11/1/2018 14:03,5.370218,8.64502,6.305477,8.643195,11.217621
11/1/2018 14:03,4.978513,11.986867,5.303952,5.422574,11.143312
11/1/2018 14:03,5.494569,7.791464,6.438374,9.980572,12.943037
11/1/2018 14:04,5.626111,7.364726,7.87738,8.108569,12.809368
11/1/2018 14:04,5.424601,12.584578,9.604231,6.474897,10.817823
11/1/2018 14:04,5.397282,11.907013,7.423219,6.448208,11.199027
11/1/2018 14:04,5.706591,10.012789,8.83556,8.583332,14.759524
11/1/2018 14:04,5.183312,8.879781,7.11698,5.185582,13.221562
11/1/2018 14:04,7.138482,14.025652,6.506176,4.887745,10.888653
11/1/2018 14:04,5.232728,7.952795,6.200827,6.347153,13.046089
11/1/2018 14:04,5.571166,9.939076,5.078508,5.703311,12.974236
11/1/2018 14:04,5.248175,12.259307,7.236599,5.787513,11.622431
11/1/2018 14:04,7.074295,10.804676,6.564219,7.638741,10.726573
11/1/2018 14:04,5.548159,11.624764,5.853179,5.827125,12.614748
11/1/2018 14:04,5.49094,7.828203,7.430555,5.72717,13.574014
11/1/2018 14:05,5.832604,12.234885,6.621009,5.460221,12.401417
11/1/2018 14:05,5.326143,9.617411,8.712743,5.001122,11.977335
11/1/2018 14:05,5.178089,10.18201,7.012066,4.368249,8.629823
11/1/2018 14:05,4.882152,10.596673,5.232456,7.131001,10.801537
11/1/2018 14:05,5.324979,12.896756,3.717445,6.691224,9.233484
11/1/2018 14:05,5.461455,11.438174,9.424749,3.422476,11.613677
11/1/2018 14:05,6.905985,9.009551,5.077131,5.135014,10.413891
11/1/2018 14:05,5.282639,8.179593,5.077981,4.966082,10.944578
